Data from Reflection_12-39-45-210.txt Node
Date: Fri Mar 09 12:39:45 AEDT 2018
User: gauss
Spectrometer: FLMT02295
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
392.934	15.75
393.148	15.87
393.362	16.74
393.576	14.67
393.79	17.68
394.004	16.07
394.218	15.18
394.432	17.49
394.646	19.93
394.86	15.25
395.074	16.34
395.288	19.81
395.502	13.18
395.715	13.71
395.929	18.64
396.143	13.2
396.357	13.08
396.571	17.12
396.784	15.67
396.998	12.1
397.212	10.95
397.426	19.42
397.64	11.69
397.853	15.78
398.067	8.11
398.281	17.08
398.494	8.58
398.708	11.79
398.922	10.23
399.135	16.06
399.349	14.74
399.563	12.81
399.776	11.79
399.99	14.19
400.203	15.29
400.417	13.77
400.63	16.6
400.844	14.48
401.058	17.14
401.271	9.17
401.485	13.58
401.698	9.3
401.912	9.85
402.125	12.31
402.338	16.08
402.552	15.74
402.765	16.25
402.979	15.37
403.192	10.62
403.405	14.89
403.619	13.81
403.832	10.9
404.046	16.91
404.259	15.72
404.472	13.15
404.685	13.35
404.899	9.4
405.112	15.03
405.325	11.07
405.539	12.03
405.752	14.48
405.965	18.2
406.178	10.85
406.391	13.76
406.605	12.89
406.818	14.74
407.031	13.12
407.244	11.2
407.457	13.26
407.67	14.63
407.883	15.89
408.097	9.7
408.31	13.31
408.523	17.95
408.736	12.02
408.949	12.29
409.162	16.21
409.375	13.51
409.588	13.94
409.801	17.63
410.014	12.68
410.227	12.71
410.44	13.24
410.653	14.08
410.865	10.88
411.078	12.07
411.291	13.53
411.504	12.19
411.717	12.98
411.93	12.34
412.143	14.3
412.356	10.83
412.568	14.97
412.781	12.93
412.994	13.94
413.207	11.01
413.419	12.38
413.632	14.18
413.845	13.14
414.058	11.01
414.27	11.73
414.483	14.55
414.696	12.83
414.908	13.52
415.121	10.6
415.334	17.03
415.546	13.22
415.759	8
415.972	14.88
416.184	13.9
416.397	11.13
416.609	13.18
416.822	13.27
417.034	9.75
417.247	10.48
417.459	9.19
417.672	12.03
417.884	10.53
418.097	13.34
418.309	11.96
418.522	14.73
418.734	13.72
418.947	13.82
419.159	14.27
419.371	12.36
419.584	10.92
419.796	13.16
420.008	12.67
420.221	13.77
420.433	14.97
420.645	12.46
420.858	12.21
421.07	11.48
421.282	9.69
421.494	13.96
421.707	11.58
421.919	13.82
422.131	12.77
422.343	10.59
422.556	13.03
422.768	11.97
422.98	11.84
423.192	13.01
423.404	11.87
423.616	13.56
423.828	10.23
424.041	13.47
424.253	12.9
424.465	11.99
424.677	15.33
424.889	13.06
425.101	11.71
425.313	13.97
425.525	11.31
425.737	12.25
425.949	10.71
426.161	11.17
426.373	13.17
426.585	10.87
426.797	10.83
427.008	12.19
427.22	12.08
427.432	13.33
427.644	13.38
427.856	11.35
428.068	11.58
428.28	10.74
428.491	12.06
428.703	9.9
428.915	12.62
429.127	11.11
429.338	12.65
429.55	13.55
429.762	11.23
429.974	11.15
430.185	11.71
430.397	10.74
430.609	12.57
430.82	13
431.032	11.69
431.244	12.45
431.455	10.42
431.667	11.89
431.879	9.35
432.09	13.49
432.302	9.17
432.513	11.86
432.725	11.12
432.936	11.28
433.148	11.83
433.359	16.04
433.571	14.18
433.782	11.69
433.994	12.13
434.205	11.11
434.417	12.33
434.628	13.69
434.84	14.67
435.051	10.18
435.262	12.42
435.474	12.73
435.685	9.7
435.896	10.78
436.108	12.21
436.319	12.32
436.53	11.62
436.742	11.67
436.953	10.42
437.164	13.58
437.375	11.51
437.587	10.87
437.798	11.59
438.009	12.49
438.22	11.73
438.431	11.05
438.643	11.06
438.854	9.79
439.065	13.65
439.276	12.22
439.487	10.5
439.698	11.99
439.909	10.19
440.12	9.69
440.331	11.6
440.542	11.73
440.754	9.81
440.965	11.28
441.176	10.34
441.387	11.87
441.597	10.68
441.808	11.33
442.019	11.54
442.23	12.05
442.441	11.14
442.652	12.94
442.863	9.09
443.074	12.64
443.285	12.07
443.496	12.59
443.707	10.69
443.917	10.81
444.128	11.24
444.339	11.51
444.55	10.06
444.761	11.18
444.971	10.86
445.182	11.11
445.393	10.96
445.604	10.96
445.814	10.69
446.025	11.05
446.236	11.12
446.446	11.26
446.657	11.63
446.868	11.15
447.078	8.93
447.289	10.84
447.499	10.82
447.71	10.93
447.921	9.56
448.131	9.87
448.342	9.17
448.552	12.06
448.763	11.7
448.973	10.05
449.184	9.79
449.394	10.47
449.605	10.58
449.815	12.26
450.026	11.45
450.236	11.68
450.446	11.85
450.657	11.34
450.867	10.33
451.078	11.6
451.288	11.23
451.498	11.06
451.709	11.09
451.919	11.16
452.129	13.46
452.339	11.81
452.55	11.71
452.76	11.57
452.97	10.9
453.18	11.33
453.391	10.74
453.601	12.39
453.811	11.74
454.021	12.28
454.231	11.81
454.442	10.94
454.652	10.29
454.862	10.63
455.072	10.91
455.282	11.04
455.492	10.83
455.702	10.35
455.912	10.18
456.122	11.14
456.332	10.7
456.542	10.32
456.752	11.48
456.962	11.44
457.172	10.24
457.382	9.8
457.592	9.28
457.802	11.33
458.012	11.51
458.222	11.15
458.432	9.87
458.642	12.44
458.852	10.9
459.061	10.02
459.271	10.5
459.481	11.5
459.691	9.84
459.901	11.17
460.11	10.23
460.32	11.01
460.53	10.42
460.74	10.77
460.949	11.92
461.159	10.2
461.369	10.98
461.579	9.84
461.788	12
461.998	11.31
462.208	11.04
462.417	9.9
462.627	10.75
462.836	11.24
463.046	10.3
463.256	10.63
463.465	10.52
463.675	10.51
463.884	11.77
464.094	11.63
464.303	11.38
464.513	10.81
464.722	11.37
464.932	10.73
465.141	10.07
465.351	10.45
465.56	11.6
465.769	11.33
465.979	10.77
466.188	9.92
466.398	10.25
466.607	9.77
466.816	10.35
467.026	10.19
467.235	11.09
467.444	10.91
467.654	11.59
467.863	11.12
468.072	10.85
468.281	11.02
468.491	11.1
468.7	9.74
468.909	10.84
469.118	10.65
469.327	11.93
469.537	11.35
469.746	10.38
469.955	9.79
470.164	11.32
470.373	11.4
470.582	10.26
470.791	9.97
471	10.01
471.209	10.37
471.418	11.15
471.627	11.06
471.837	10.63
472.046	10.24
472.254	10.8
472.463	10.12
472.672	10.8
472.881	10.62
473.09	10
473.299	11.33
473.508	9.93
473.717	11.08
473.926	9.5
474.135	9.89
474.344	9.81
474.552	11.25
474.761	10.45
474.97	10.75
475.179	10.62
475.388	9.79
475.596	10.16
475.805	10.5
476.014	10.98
476.223	9.8
476.431	10.21
476.64	9.8
476.849	10.95
477.057	11.12
477.266	9.91
477.475	10.23
477.683	10.92
477.892	11.32
478.101	10.22
478.309	10.38
478.518	10.1
478.726	10.28
478.935	9.96
479.143	10.36
479.352	10.35
479.56	10.64
479.769	10.12
479.977	10.14
480.186	10.71
480.394	10.48
480.603	10.02
480.811	10.25
481.02	10.25
481.228	10.35
481.436	10.19
481.645	10.45
481.853	10.49
482.061	10.24
482.27	10.02
482.478	10.28
482.686	9.96
482.895	10.83
483.103	10.39
483.311	10.23
483.519	10.28
483.728	10.21
483.936	10.99
484.144	10.07
484.352	10.08
484.56	10.19
484.769	10.78
484.977	9.96
485.185	10.33
485.393	10.2
485.601	10.3
485.809	10.55
486.017	10.52
486.225	10.5
486.433	9.95
486.641	9.97
486.849	10.26
487.057	9.77
487.265	9.75
487.473	9.95
487.681	10.06
487.889	10.39
488.097	10.29
488.305	10.25
488.513	10.28
488.721	9.58
488.929	10.08
489.137	10.19
489.345	10.17
489.552	9.64
489.76	10.06
489.968	10.17
490.176	10.19
490.384	10.47
490.591	10.02
490.799	10.44
491.007	9.78
491.215	9.78
491.422	10.23
491.63	10.14
491.838	10.09
492.045	10.35
492.253	10.8
492.461	10.3
492.668	10.48
492.876	9.83
493.084	10.47
493.291	10.11
493.499	9.84
493.706	10.22
493.914	10.03
494.121	9.49
494.329	10.2
494.536	9.66
494.744	10.08
494.951	9.9
495.159	9.77
495.366	9.96
495.574	10.06
495.781	10.14
495.989	10.41
496.196	10.39
496.403	10.16
496.611	9.82
496.818	10.49
497.025	10.62
497.233	10.1
497.44	10.13
497.647	9.5
497.855	10.36
498.062	10.18
498.269	10.08
498.476	10.4
498.684	9.96
498.891	9.95
499.098	10.06
499.305	10.4
499.512	9.94
499.72	9.98
499.927	10.18
500.134	10
500.341	9.87
500.548	9.67
500.755	10.16
500.962	10.03
501.169	10.54
501.376	10.08
501.583	10.12
501.79	10.23
501.997	10.17
502.204	10.57
502.411	9.79
502.618	10.11
502.825	10.14
503.032	9.95
503.239	10.45
503.446	10.12
503.653	10.12
503.86	10.26
504.067	10.12
504.274	10.07
504.48	10.03
504.687	10.56
504.894	9.81
505.101	9.97
505.308	10.29
505.514	10.3
505.721	10.33
505.928	10.17
506.135	10.44
506.341	10.22
506.548	10.77
506.755	10.89
506.961	9.91
507.168	10.11
507.375	10.24
507.581	10.43
507.788	10.17
507.994	10.51
508.201	10.21
508.408	10.18
508.614	10.38
508.821	10.52
509.027	10.05
509.234	10.93
509.44	10.66
509.647	10.47
509.853	10.4
510.06	10.1
510.266	10.62
510.473	10.45
510.679	10.37
510.885	10.76
511.092	10.8
511.298	10.52
511.504	10.68
511.711	10.68
511.917	10.68
512.123	10.77
512.33	10.92
512.536	11.07
512.742	10.58
512.949	10.92
513.155	10.73
513.361	10.88
513.567	10.89
513.773	10.84
513.98	10.95
514.186	10.86
514.392	11.15
514.598	10.72
514.804	11.15
515.01	11
515.216	10.83
515.423	10.58
515.629	10.94
515.835	10.55
516.041	10.96
516.247	11.34
516.453	11.31
516.659	11.08
516.865	10.9
517.071	11.42
517.277	11.2
517.483	11.29
517.689	11.74
517.895	11.71
518.1	11.87
518.306	11.9
518.512	11.1
518.718	11.44
518.924	11.68
519.13	11.88
519.336	11.76
519.541	11.78
519.747	12.12
519.953	11.83
520.159	12.13
520.365	12.14
520.57	12.23
520.776	12.01
520.982	12.26
521.187	11.82
521.393	12.33
521.599	12.19
521.804	12.51
522.01	12.62
522.216	12.07
522.421	12.04
522.627	12.23
522.832	12.65
523.038	12.09
523.244	12.42
523.449	12.58
523.655	12.4
523.86	12.72
524.066	13.1
524.271	12.88
524.477	12.77
524.682	13.18
524.888	12.76
525.093	12.69
525.298	13.46
525.504	13.15
525.709	13.19
525.914	13.22
526.12	13.05
526.325	13.6
526.531	13.13
526.736	13.2
526.941	13.36
527.146	13.3
527.352	13.47
527.557	13.55
527.762	13.75
527.967	13.36
528.173	13.71
528.378	14.07
528.583	13.7
528.788	13.78
528.993	14.22
529.198	13.96
529.404	13.84
529.609	13.84
529.814	14.22
530.019	14.39
530.224	14.19
530.429	14.14
530.634	14.08
530.839	14.26
531.044	14.08
531.249	14.12
531.454	14.34
531.659	14.39
531.864	14.35
532.069	14.63
532.274	14.24
532.479	14.58
532.684	14.54
532.889	14.54
533.093	14.66
533.298	14.64
533.503	14.39
533.708	14.67
533.913	14.9
534.118	14.53
534.322	14.66
534.527	14.36
534.732	14.67
534.937	14.99
535.141	14.76
535.346	14.65
535.551	14.82
535.756	14.95
535.96	14.82
536.165	15.37
536.369	15.2
536.574	15.03
536.779	14.84
536.983	14.91
537.188	14.87
537.392	14.98
537.597	14.93
537.802	14.75
538.006	15.26
538.211	15.04
538.415	15.02
538.62	15.14
538.824	15.22
539.029	15.14
539.233	14.94
539.437	15.12
539.642	15.14
539.846	15.12
540.051	14.78
540.255	14.99
540.459	15.16
540.664	15.2
540.868	15.61
541.072	15.35
541.277	15.11
541.481	15.15
541.685	15.23
541.889	14.85
542.094	15.22
542.298	15.14
542.502	15.18
542.706	15.26
542.911	15.58
543.115	15.19
543.319	15.52
543.523	15.32
543.727	15.16
543.931	15.35
544.135	15.38
544.339	15.47
544.544	15.17
544.748	15.3
544.952	15.29
545.156	15.31
545.36	15.42
545.564	15.44
545.768	15.23
545.972	14.97
546.176	15.35
546.38	15.48
546.583	15.61
546.787	15.58
546.991	15.42
547.195	15.25
547.399	15.52
547.603	15.6
547.807	15.59
548.011	15.57
548.214	15.44
548.418	15.44
548.622	15.61
548.826	15.45
549.029	15.67
549.233	15.44
549.437	15.41
549.641	15.7
549.844	15.39
550.048	15.87
550.252	15.64
550.455	15.28
550.659	15.63
550.863	15.81
551.066	15.47
551.27	15.35
551.473	15.57
551.677	15.91
551.881	15.77
552.084	15.48
552.288	15.72
552.491	15.77
552.695	15.66
552.898	15.81
553.102	15.58
553.305	15.85
553.508	15.58
553.712	15.47
553.915	15.58
554.119	15.26
554.322	15.75
554.525	15.65
554.729	15.62
554.932	15.48
555.135	15.51
555.339	15.76
555.542	15.19
555.745	15.96
555.949	15.51
556.152	15.54
556.355	15.58
556.558	15.76
556.761	15.68
556.965	15.78
557.168	15.28
557.371	15.64
557.574	15.45
557.777	16.03
557.98	15.84
558.184	15.51
558.387	15.19
558.59	15.7
558.793	15.51
558.996	15.2
559.199	15.6
559.402	15.64
559.605	15.35
559.808	15.52
560.011	15.42
560.214	15.41
560.417	15.4
560.62	15.21
560.823	15.25
561.026	15.17
561.228	15.52
561.431	15.5
561.634	15.37
561.837	14.93
562.04	15.24
562.243	14.67
562.445	15.11
562.648	15.09
562.851	14.87
563.054	15.17
563.256	14.86
563.459	15.09
563.662	14.81
563.865	15.1
564.067	14.73
564.27	14.81
564.473	14.74
564.675	14.5
564.878	14.64
565.081	14.61
565.283	14.96
565.486	14.34
565.688	14.43
565.891	14.54
566.093	14.48
566.296	14.82
566.498	14.74
566.701	14.31
566.903	14.13
567.106	13.98
567.308	14.34
567.511	14.33
567.713	14.37
567.916	14.18
568.118	14.31
568.32	13.95
568.523	13.89
568.725	14.11
568.927	13.75
569.13	14.04
569.332	14.19
569.534	14.15
569.737	13.41
569.939	13.56
570.141	13.89
570.343	13.81
570.546	13.8
570.748	13.93
570.95	13.56
571.152	14.02
571.354	13.9
571.557	13.7
571.759	13.84
571.961	13.54
572.163	13.53
572.365	13.45
572.567	13.63
572.769	13.66
572.971	13.76
573.173	13.6
573.375	13.16
573.577	13.4
573.779	13.26
573.981	13.33
574.183	13.3
574.385	13.28
574.587	13.18
574.789	13.33
574.991	13.11
575.193	12.94
575.395	13.02
575.596	13.35
575.798	13.34
576	13.48
576.202	13.37
576.404	13.24
576.605	13.04
576.807	13.28
577.009	13.15
577.211	13.15
577.412	12.96
577.614	13.05
577.816	12.72
578.018	13.14
578.219	12.64
578.421	13.23
578.623	13.03
578.824	13.15
579.026	12.82
579.227	12.64
579.429	12.8
579.631	12.96
579.832	12.8
580.034	13.06
580.235	12.72
580.437	12.81
580.638	12.88
580.84	12.99
581.041	13.16
581.242	12.96
581.444	12.86
581.645	12.69
581.847	12.78
582.048	12.58
582.25	12.24
582.451	12.36
582.652	12.77
582.854	12.84
583.055	12.44
583.256	12.77
583.457	12.79
583.659	12.54
583.86	12.48
584.061	12.76
584.262	12.55
584.464	12.89
584.665	12.59
584.866	12.75
585.067	12.37
585.268	12.46
585.47	12.64
585.671	12.8
585.872	12.86
586.073	12.99
586.274	12.51
586.475	12.53
586.676	12.97
586.877	12.37
587.078	12.66
587.279	12.59
587.48	12.54
587.681	12.29
587.882	12.57
588.083	12.35
588.284	12.54
588.485	12.35
588.686	12.24
588.887	12.27
589.088	12.21
589.288	12.34
589.489	12.45
589.69	12.33
589.891	12.44
590.092	12.15
590.292	12.7
590.493	12.25
590.694	12.8
590.895	12.39
591.095	12.18
591.296	12.21
591.497	12.67
591.698	12.06
591.898	12.14
592.099	12.21
592.299	12.39
592.5	12.23
592.701	12.65
592.901	12.09
593.102	12.35
593.302	12.3
593.503	12.47
593.704	12.12
593.904	12.35
594.105	12.23
594.305	12.07
594.506	12.3
594.706	12.12
594.906	12.28
595.107	12.5
595.307	12.23
595.508	12.15
595.708	12.29
595.908	12.41
596.109	11.98
596.309	12.39
596.51	12.42
596.71	12.41
596.91	12.59
597.11	12.17
597.311	12.23
597.511	12.5
597.711	12.45
597.911	12.22
598.112	12.35
598.312	12.09
598.512	12.56
598.712	12.2
598.912	12.25
599.112	12.11
599.313	12.25
599.513	12.38
599.713	12.29
599.913	12.06
600.113	12.19
600.313	12.12
600.513	12.1
600.713	12.57
600.913	12.58
601.113	12.45
601.313	12.12
601.513	12.13
601.713	11.78
601.913	12.31
602.113	12.43
602.313	12.39
602.513	12.21
602.712	12.36
602.912	12.36
603.112	12.38
603.312	12.34
603.512	12.12
603.712	12.46
603.911	12.16
604.111	12.47
604.311	12.42
604.511	12.36
604.71	12.09
604.91	12.39
605.11	12.38
605.309	12.35
605.509	12.61
605.709	12.58
605.908	12.01
606.108	12.35
606.308	12.03
606.507	12.25
606.707	12.4
606.906	12.25
607.106	12.51
607.305	12.09
607.505	12.2
607.704	12.04
607.904	12.23
608.103	12.52
608.303	12.45
608.502	12.54
608.702	12.04
608.901	12.28
609.1	12.28
609.3	12.27
609.499	12.24
609.698	12.23
609.898	12.29
610.097	12.43
610.296	11.88
610.496	12
610.695	12.28
610.894	12.03
611.094	11.98
611.293	12.35
611.492	12.1
611.691	12.05
611.89	12.4
612.09	12.28
612.289	12.12
612.488	12.23
612.687	11.94
612.886	12.33
613.085	12.38
613.284	12.28
613.483	11.95
613.682	11.95
613.881	12.28
614.08	11.85
614.279	11.89
614.478	12.25
614.677	12
614.876	12.05
615.075	11.79
615.274	12.19
615.473	12.15
615.672	11.82
615.871	11.97
616.07	11.85
616.269	12.06
616.468	12.04
616.666	11.93
616.865	12.2
617.064	12.03
617.263	11.81
617.462	11.96
617.66	12.31
617.859	12.07
618.058	12.26
618.256	11.7
618.455	11.75
618.654	12.03
618.852	12.17
619.051	11.9
619.25	11.83
619.448	12.04
619.647	12.36
619.846	11.53
620.044	11.91
620.243	11.96
620.441	12.01
620.64	12.19
620.838	12.14
621.037	11.78
621.235	11.72
621.434	11.71
621.632	12.02
621.831	11.62
622.029	12
622.227	11.86
622.426	12.1
622.624	11.79
622.823	11.81
623.021	12
623.219	11.86
623.418	11.9
623.616	11.56
623.814	11.55
624.012	11.71
624.211	12.03
624.409	11.91
624.607	11.94
624.805	11.98
625.004	12.02
625.202	11.7
625.4	11.99
625.598	12
625.796	11.84
625.994	11.68
626.192	11.91
626.391	11.61
626.589	11.53
626.787	11.64
626.985	11.69
627.183	11.83
627.381	11.82
627.579	12.12
627.777	11.76
627.975	11.61
628.173	11.92
628.371	11.63
628.569	11.52
628.767	11.99
628.964	11.91
629.162	11.72
629.36	11.96
629.558	11.84
629.756	11.85
629.954	11.79
630.151	11.77
630.349	11.4
630.547	11.52
630.745	11.42
630.943	12.09
631.14	11.4
631.338	11.63
631.536	11.7
631.733	11.78
631.931	11.66
632.129	11.59
632.326	11.59
632.524	11.63
632.722	11.63
632.919	11.46
633.117	11.85
633.314	11.55
633.512	11.84
633.709	11.7
633.907	11.72
634.104	11.53
634.302	11.83
634.499	11.6
634.697	11.46
634.894	11.87
635.092	11.67
635.289	11.65
635.487	11.42
635.684	11.61
635.881	11.37
636.079	11.83
636.276	11.51
636.473	11.78
636.671	11.24
636.868	11.56
637.065	11.52
637.263	11.43
637.46	11.37
637.657	11.67
637.854	11.59
638.051	11.47
638.249	11.49
638.446	11.35
638.643	11.48
638.84	11.62
639.037	11.63
639.234	11.52
639.431	11.55
639.629	11.46
639.826	11.52
640.023	11.56
640.22	11.27
640.417	11.43
640.614	11.31
640.811	11.38
641.008	11.67
641.205	11.38
641.402	11.26
641.599	11.11
641.795	10.97
641.992	11.28
642.189	11.23
642.386	10.97
642.583	11.28
642.78	11.39
642.977	11.2
643.173	11.29
643.37	11.5
643.567	11.22
643.764	11.13
643.96	11.21
644.157	11.25
644.354	11.29
644.551	11.2
644.747	11.13
644.944	11.12
645.141	10.78
645.337	11.12
645.534	11.15
645.731	11.27
645.927	10.96
646.124	11.23
646.32	10.82
646.517	10.82
646.713	10.7
646.91	10.91
647.106	10.74
647.303	10.86
647.499	10.87
647.696	10.82
647.892	10.88
648.089	10.77
648.285	10.83
648.482	10.46
648.678	10.85
648.874	10.56
649.071	10.91
649.267	10.89
649.463	10.64
649.66	10.98
649.856	10.91
650.052	10.87
650.248	10.65
650.445	11.05
650.641	10.56
650.837	10.83
651.033	10.7
651.23	11.13
651.426	10.61
651.622	10.7
651.818	10.9
652.014	10.91
652.21	10.72
652.406	11.15
652.602	10.23
652.798	10.77
652.995	10.86
653.191	10.52
653.387	10.7
653.583	10.96
653.779	10.52
653.975	10.67
654.17	10.68
654.366	10.62
654.562	10.62
654.758	10.41
654.954	10.44
655.15	10.68
655.346	10.46
655.542	10.65
655.738	10.51
655.933	10.56
656.129	10.74
656.325	10.53
656.521	10.85
656.717	10.8
656.912	10.3
657.108	10.33
657.304	10.65
657.499	10.73
657.695	10.57
657.891	10.51
658.086	10.26
658.282	10.52
658.478	10.6
658.673	10.47
658.869	10.47
659.064	10.69
659.26	10.43
659.456	10.28
659.651	10.41
659.847	10.46
660.042	10.51
660.238	10.19
660.433	10.38
660.629	10.32
660.824	10.48
661.019	10.39
661.215	10.54
661.41	10.3
661.606	10.48
661.801	10.49
661.996	10.69
662.192	10.31
662.387	10.2
662.582	10.44
662.777	10.29
662.973	10.59
663.168	10.11
663.363	10.36
663.558	10.28
663.754	10.17
663.949	10.35
664.144	10.16
664.339	10.21
664.534	10.33
664.729	10.5
664.925	10.16
665.12	10.43
665.315	10.29
665.51	9.95
665.705	10.6
665.9	10.31
666.095	10.18
666.29	10.27
666.485	10.32
666.68	9.92
666.875	10.23
667.07	10.22
667.265	10.08
667.46	10.14
667.655	10.11
667.849	9.95
668.044	10.01
668.239	10.28
668.434	10.55
668.629	10.19
668.824	10.29
669.018	10.13
669.213	10.42
669.408	10.25
669.603	10.38
669.797	10.38
669.992	9.98
670.187	10.28
670.382	10.12
670.576	10.06
670.771	10.11
670.966	10.33
671.16	10.47
671.355	10.09
671.549	10.49
671.744	10.18
671.938	9.91
672.133	10.37
672.328	10.29
672.522	10.51
672.717	10.28
672.911	10.25
673.106	10.11
673.3	10.25
673.494	10.29
673.689	10.23
673.883	10.1
674.078	9.91
674.272	10.39
674.466	10.29
674.661	9.94
674.855	10.09
675.049	10.28
675.244	10.17
675.438	10.26
675.632	10.04
675.826	10
676.021	10.11
676.215	10.1
676.409	10.34
676.603	9.92
676.797	10
676.992	9.96
677.186	10.17
677.38	10.12
677.574	10.12
677.768	10.23
677.962	9.94
678.156	10.26
678.35	10.02
678.544	10.26
678.738	10.18
678.932	10.19
679.126	10.2
679.32	10.36
679.514	10.3
679.708	10.1
679.902	10.34
680.096	10.22
680.29	10.27
680.484	10.12
680.678	10.13
680.872	10.24
681.065	10.08
681.259	10.46
681.453	10.33
681.647	10.28
681.841	10.39
682.034	10.27
682.228	10.34
682.422	10.2
682.616	10.28
682.809	10.13
683.003	10.34
683.197	10.23
683.39	10.03
683.584	10.43
683.777	10.44
683.971	10.09
684.165	10.1
684.358	10.24
684.552	10.3
684.745	10.43
684.939	10.3
685.132	10.62
685.326	10.61
685.519	10.33
685.713	10.12
685.906	10.68
686.1	10.5
686.293	10.5
686.486	10.57
686.68	10.61
686.873	10.63
687.067	10.67
687.26	10.67
687.453	10.33
687.647	10.41
687.84	10.59
688.033	10.32
688.226	10.57
688.42	10.5
688.613	10.51
688.806	10.66
688.999	10.49
689.192	10.51
689.386	10.53
689.579	10.24
689.772	10.61
689.965	10.37
690.158	10.69
690.351	10.64
690.544	10.72
690.737	10.39
690.93	10.76
691.123	10.3
691.316	10.84
691.509	10.71
691.702	10.7
691.895	10.42
692.088	10.74
692.281	10.72
692.474	10.83
692.667	11.04
692.86	10.86
693.053	10.98
